0,0.0290994623656,0.541144977681,0.127016129032,0.340659340659,-0.393612482366,0.008483,4.5625,0.073589,1.834483,0.294407,2.28125,0.318599
0,0.0184183673469,0.535969114195,0.115918367347,0.115918367347,-0.346213210164,0.000902,6.0625,0.097782,1.963696,0.241241,3.03125,0.240586
1,0.00551560233341,0.504566506613,0.0127071823204,0.225,-0.776931008593,0.017156,2.441989,0.006783,1.171875,0.207379,1.220994,0.074593
0,0.00367437055026,0.538802414302,0.136522920689,0.456898656899,-0.0534452001911,0.012273,46.042194,0.097547,3.129179,0.365592,23.021097,0.367857
1,0.00250510123999,0.599709482655,0.311097159002,0.64358974359,-0.0846874127444,0.009324,139.819495,0.253296,1.828431,0.199298,69.909747,0.511637
1,0.00563415382256,0.528314739386,0.0985353883905,0.0985353883905,-0.222949270406,0.006237,21.654321,0.067249,2.683403,0.282218,10.82716,0.336868
1,0.000823871021323,0.504622071603,0.0171218715614,0.0886790404863,-0.151169322456,0.033947,24.112134,0.010097,3.946542,0.283804,12.056067,0.231449
0,0.0227932636469,0.528776750856,0.0882694541231,0.0882694541231,-0.433143615019,0.002458,2.454545,0.058442,1.068966,0.169271,1.227273,0.10671
0,0.00154696134971,0.533948093338,0.118232030666,0.480859747869,-0.111149374528,0.00927,102.541958,0.089792,2.225181,0.213082,51.270979,0.382741
1,0.00410687233808,0.512681191367,0.0430987452264,0.401680672269,-0.433678341029,0.017474,10.4,0.022222,3.417226,0.200683,5.2,0.24597
0,0.00742445985809,0.554037231679,0.175884955752,0.707070707071,-0.296744321156,0.001348,30.070796,0.134245,2.116638,0.175249,15.035398,0.461864
0,0.00313857189093,0.533718174064,0.118061298649,0.472710622711,-0.14632983561,0.005792,43.159011,0.076523,2.88438,0.187357,21.579505,0.323223
0,0.0329344729345,0.556892172277,0.176638176638,0.176638176638,-0.35583536555,0.001687,5.052632,0.140351,2.729064,0.241127,2.526316,0.35917
0,0.00563361369813,0.538670786603,0.132423490488,0.462841530055,-0.210917658142,0.002239,25.320513,0.081679,2.675376,0.201844,12.660256,0.321709
0,0.0105875918112,0.549479282691,0.163580246914,0.58064516129,-0.255372466967,0.005153,19.111111,0.119444,2.259312,0.288339,9.555556,0.41174
0,0.00774521914637,0.536741317722,0.124790236461,0.507317073171,-0.225193540312,0.006569,19.478261,0.085431,2.854222,0.30011,9.73913,0.396262
0,0.00700674348434,0.563160664237,0.20823798627,0.20823798627,-0.165005781289,0.004851,2,0.066667,1,0.09375,1,0.062798
0,0.0134896334529,0.521455591587,0.0692152917505,0.309523809524,-0.333167812661,0.010664,5.605634,0.04004,2.654155,0.353062,2.802817,0.317664
1,0.000681485441558,0.503223028538,0.011846109741,0.0613999878368,-0.15407583373,0.038543,20.590909,0.007095,4.035492,0.321524,10.295455,0.245986
0,0.00513971364762,0.527104846371,0.0954103980194,0.0954103980194,-0.178953705726,0,1.333333,0.333333,1,0,0.666667,0
0,0.0366666666667,0.540971628994,0.12,0.12,-0.5849703773,0.005807,2.923077,0.058462,1.073171,0.186343,1.461538,0.208526
0,0.0395256916996,0.556711763866,0.169960474308,0.169960474308,-0.49886125764,0,1.333333,0.333333,1,0,0.666667,0
1,0.00199937133763,0.504628089871,0.0163093018863,0.0163093018863,-0.165061317704,0.040991,13.125506,0.013312,3.628456,0.378102,6.562753,0.246482
1,0.0089729429179,0.507790059154,0.0219492219492,0.666666666667,-0.751286268945,0.007283,2.540541,0.011548,1.124224,0.236133,1.27027,0.11767
1,0.000631211537103,0.503077927247,0.0115227328966,0.060014317531,-0.0938207052143,0.078719,21.765306,0.006945,3.872076,0.344921,10.882653,0.215567
1,0.00561342774718,0.601128469726,0.309548387097,0.309548387097,-0.263494173282,0.002456,53.232,0.214645,1.750599,0.145635,26.616,0.478132
1,0.00094262904354,0.519761273032,0.0733956502002,0.237017994859,-0.0933543418167,0.042079,111.762437,0.05679,2.371116,0.259916,55.881218,0.189861
1,0.00239835407178,0.507351330022,0.0262682468565,0.144608823137,-0.175057541671,0.040419,12.308824,0.015121,3.833374,0.334619,6.154412,0.258208
1,0.00268559317592,0.505770256374,0.0197584907908,0.130647130647,-0.2723230707,0.014043,8.610354,0.011763,4.036864,0.276338,4.305177,0.284906
0,0.00233167082294,0.519282474597,0.0696633416459,0.294004879749,-0.162306478878,0.006532,35.845387,0.044807,2.867481,0.215361,17.922693,0.286553
0,0.0011053983042,0.507291433396,0.0272494923054,0.0272494923054,-0.108499807071,0.000873,6.518519,0.125356,2.190476,0.223194,3.259259,0.288042
0,0.0143533668556,0.51712947464,0.0526777875329,0.0526777875329,-0.441396722065,0,1.666667,0.166667,1,0,0.833333,0
0,0.010990990991,0.557206570249,0.186666666667,0.186666666667,-0.262855362277,0.00021,2.857143,0.238095,1.166667,0,1.428571,0.209524
0,0.00425304738883,0.523969318231,0.0855948114013,0.0855948114013,-0.155971864458,0.002239,3,0.1,1.178571,0.251033,1.5,0.18497
0,0.00420093750101,0.534431788524,0.122004062288,0.329117735622,-0.138608321138,0.035504,34.767773,0.08278,2.861856,0.321751,17.383886,0.317038
0,0.000795182888653,0.505201628794,0.0195394982907,0.0195394982907,-0.105414443426,0.001644,10.635294,0.063305,2.325218,0.295543,5.317647,0.304832
1,0.00104337301174,0.514943068334,0.0557474243741,0.0557474243741,-0.111039080776,0.034872,71.058434,0.039215,2.840657,0.26039,35.529217,0.22427
1,0.0029665169338,0.510854755845,0.0388485134497,0.0388485134497,-0.182806860996,0.010657,16.631902,0.025588,3.113512,0.364224,8.315951,0.304969
0,0.0105088419695,0.519632756557,0.0647130647131,0.332512315271,-0.315147967287,0.008029,7.076923,0.039316,3.299423,0.372645,3.538462,0.289923
0,0.00490498041164,0.538025679533,0.13181846714,0.423176601259,-0.173400566574,0.004526,28.469274,0.07997,2.797323,0.185402,14.234637,0.280387
1,0.00226114052993,0.502412017839,0.00735930735931,0.07594381036,-0.45449857196,0.030596,3.913832,0.004448,5.955777,0.420491,1.956916,0.230137
1,0.00314393646373,0.536345901637,0.125985663082,0.125985663082,-0.219751736564,0.018324,44.171429,0.07916,2.570411,0.206662,22.085714,0.321738
0,0.00198890368018,0.525534748377,0.0930599218369,0.0930599218369,-0.114362459947,0.00104,2,0.25,1,0.08,1,0.216667
1,0.00335635107643,0.538607442849,0.120636017974,0.606568832984,-0.528954631757,0.01194,35.840909,0.068139,3.547393,0.170122,17.920455,0.563901
1,0.0388405797101,0.53768623133,0.106666666667,1.0,-0.737573547991,0.003524,2.56,0.053333,1,0.263672,1.28,0.10858
0,0.00632517521756,0.548356286145,0.165076871283,0.409626216078,-0.19346273853,0.013852,28.462687,0.107003,2.393636,0.255404,14.231343,0.31417
1,0.00464513556619,0.510119772437,0.0338118022329,0.300403225806,-0.38433860807,0.015296,7.32381,0.017521,2.745168,0.265097,3.661905,0.278023
0,0.0239632344896,0.53616458808,0.113360323887,0.113360323887,-0.370714607871,0.005416,6.25641,0.040626,2.635762,0.38088,3.128205,0.315202
0,0.007473306576,0.536852751025,0.125623130608,0.125623130608,-0.243508720596,0.021967,3.758242,0.020879,3.805195,0.343062,1.879121,0.274653
0,0.0079618085694,0.527009883998,0.0923538230885,0.371035940803,-0.242857474693,0.004164,13.931034,0.06057,2.670076,0.291541,6.965517,0.355191
1,0.00136702644472,0.618422548364,0.357497570981,0.743604606229,-0.206242290839,0.005107,222.902542,0.236627,1.788328,0.119639,111.451271,0.472999
1,0.00113136315454,0.508102789258,0.0292904134066,0.0292904134066,-0.211903265141,0.049593,29.6,0.017229,3.878753,0.266366,14.8,0.268705
0,0.00441148059601,0.515703972765,0.0559431524548,0.203395061728,-0.155847310442,0.023943,15.222222,0.035401,3.497828,0.429342,7.611111,0.305162
1,0.00123472377526,0.506947142859,0.0258029413177,0.149412171508,-0.117357452634,0.033802,32.015171,0.020263,2.832861,0.27068,16.007585,0.212207
1,0.00429926242707,0.512823449598,0.0455637411915,0.0455637411915,-0.151511144506,0.019517,14.616071,0.032771,3.330877,0.357824,7.308036,0.279828
0,0.0193197278912,0.518418283173,0.0533333333333,0.0533333333333,-0.606915362125,0.004916,4.232558,0.050388,2.412879,0.354184,2.116279,0.251825
0,0.00125282985857,0.510927174985,0.0403323283355,0.0403323283355,-0.167935043429,0.011097,10.109422,0.015411,3.770004,0.34595,5.054711,0.291471
1,0.00332084042388,0.523356869411,0.0834480430096,0.0834480430096,-0.187793241849,0.008841,27.510791,0.049658,2.661881,0.319946,13.755396,0.287797
1,0.0139970256321,0.512138937443,0.0342052313883,0.0342052313883,-0.719072585168,0.009249,2.535211,0.018109,1.072165,0.247474,1.267606,0.140903
0,0.00631404670617,0.515331949903,0.0528929940746,0.203634085213,-0.211879354991,0.017757,9.460526,0.031326,4.106684,0.398761,4.730263,0.30046
0,0.00453055716214,0.516310495719,0.0576441102757,0.0576441102757,-0.194139304601,0.001749,2.444444,0.027778,1.324324,0.1752,1.222222,0.063092
1,0.00177703014521,0.50623622016,0.022633420132,0.022633420132,-0.141030800213,0.031732,15.786232,0.014325,4.123888,0.412973,7.893116,0.241921
0,0.00300308865577,0.515003213369,0.0540270734337,0.0540270734337,-0.176313250252,0.002184,19.352941,0.095807,2.394892,0.20723,9.676471,0.347225
1,0.00750053482074,0.506252404636,0.0174299384826,0.0174299384826,-0.766367909507,0.01651,2.37594,0.009,1.042945,0.206331,1.18797,0.114046
1,0.0294117647059,0.522171945701,0.0588235294118,0,-1.0,0,1.941176,0.029412,1,0,0.970588,0
1,0.00850087776625,0.507780257418,0.0223990568818,0.304761904762,-0.651407823814,0.014152,2.923077,0.012599,1.770492,0.297481,1.461538,0.134701
1,0.00343351977896,0.507209033742,0.0248803827751,0.155844155844,-0.210090285682,0.017056,9.832168,0.017249,3.776017,0.40177,4.916084,0.251516
0,0.00227879299474,0.509265050726,0.0337917702292,0.0337917702292,-0.128466538471,0.01485,24.919481,0.032447,2.739808,0.231359,12.45974,0.191874
1,0.000661201075604,0.507818783696,0.029356821013,0.152447969467,-0.169538456653,0.062588,49.779592,0.016943,3.306234,0.272528,24.889796,0.212324
0,0.00143225822705,0.504083487758,0.0146063397909,0.0146063397909,-0.173683824804,0.005679,11.717647,0.034668,3.046404,0.318754,5.858824,0.270781
1,0.00242267965392,0.504766158349,0.0163920605097,0.0163920605097,-0.216282406612,0.021699,8.151961,0.010015,3.995562,0.315091,4.07598,0.248544
0,0.00388852237018,0.519881780571,0.070643153527,0.290093800046,-0.189180588239,0.014801,19.153527,0.039903,3.308106,0.363377,9.576763,0.284668
1,0.0100221559052,0.514833752909,0.0478951890034,0.0478951890034,-0.325704640029,0.006031,6.185567,0.032216,3.655979,0.333317,3.092784,0.28107
1,0.142857142857,0.61038961039,0.285714285714,0,-1.0,0,1.714286,0.142857,1,0,0.857143,0
1,0.00153671703627,0.507756081244,0.0287948330767,0.0287948330767,-0.098880556984,0.069022,25.264984,0.019957,3.964513,0.359812,12.632492,0.201907
1,0.00740274244065,0.569136958564,0.222712043731,0.638431372549,-0.188395564406,0.006347,26.598131,0.125463,2.333672,0.159004,13.299065,0.292107
1,0.00151393602742,0.523293614731,0.0840687034107,0.0840687034107,-0.0336214000576,0.018316,77.578254,0.064008,2.508078,0.329209,38.789127,0.318456
0,0.0161991038379,0.519838163589,0.0604519774011,0.0604519774011,-0.512864807014,0,1.333333,0.333333,1,0,0.666667,0
0,0.0120800252379,0.524750589507,0.0819180819181,0.42380952381,-0.293818599694,0.011066,7.051282,0.045788,2.609595,0.339406,3.525641,0.318603
0,0.00569996170937,0.518744623064,0.0652062796641,0.273376623377,-0.233498324189,0.014434,12.349398,0.037422,3.985172,0.267162,6.174699,0.290822
0,0.0225708502024,0.544835069175,0.142307692308,0.142307692308,-0.3653291876,0,1,0.5,1,0,0.5,0
1,0.00124954419036,0.516227774385,0.0590932246561,0.373858908743,-0.13436771819,0.009993,61.454305,0.040752,4.749467,0.269193,30.727152,0.318743
1,0.0705128205128,0.557380952381,0.153846153846,0,-0.898692810458,0.004158,2,0.076923,1,0.102041,1,0.071886
0,0.00691346040162,0.517418687842,0.0597693853803,0.270707070707,-0.233467423173,0.009566,9.724638,0.035491,2.93456,0.310717,4.862319,0.247115
1,0.0434782608696,0.532861476239,0.0869565217391,0,-1.0,0,1.913043,0.043478,1,0,0.956522,0
0,0.0308490915832,0.535465413995,0.105376344086,0.105376344086,-0.534803546756,0.000347,2,0.5,1,0,1,0.5
1,0.00456810266803,0.5080440786,0.0269941317105,0.0269941317105,-0.264904766389,0.019954,6.502326,0.015192,3.680954,0.310348,3.251163,0.287678
1,0.00245061292096,0.509595216335,0.0344585091421,0.218907563025,-0.18968128819,0.03225,16.080808,0.020355,4.20974,0.300643,8.040404,0.281809
1,0.0363532763533,0.532587339112,0.0911680911681,1.0,-0.746926407528,0.002038,2.592593,0.049858,1.125,0.218262,1.296296,0.156068
0,0.000776710907294,0.514291200824,0.0531894040091,0.243709864196,-0.134731210855,0.031984,79.628174,0.032634,2.822157,0.229121,39.814087,0.22317
0,0.00345198495581,0.511352136506,0.0403481822837,0.0403481822837,-0.187156876771,0.000792,2.181818,0.109091,1,0.115702,1.090909,0.092929
1,0.00194929733827,0.511375934271,0.0409457095696,0.223404255319,-0.228286459865,0.034745,24.477733,0.024825,3.498259,0.310029,12.238866,0.285384
0,0.00684758910083,0.560712480071,0.198832075203,0.198832075203,-0.163637320859,0.001629,5.142857,0.07563,2.481994,0.31189,2.571429,0.349363
0,0.00580367805111,0.523839131855,0.0830188679245,0.359941944848,-0.225767913359,0.006948,15.7125,0.04941,2.89355,0.239708,7.85625,0.294044
0,0.00170235342832,0.523217493489,0.0841338555624,0.310912771439,-0.131548412492,0.009267,58.111111,0.053906,2.717071,0.234452,29.055556,0.264565
1,0.000653510018767,0.504197102005,0.0158139117364,0.0158139117364,-0.0961824569577,0.049959,28.602122,0.00949,3.507133,0.368983,14.301061,0.218367
0,0.0129000793191,0.525654263375,0.0840943683409,0.533333333333,-0.321542867137,0.003546,8.082192,0.056126,2.169579,0.355408,4.041096,0.333816
0,0.032967032967,0.546708876584,0.142857142857,0.444444444444,-0.418031063178,0.008635,4.071429,0.075397,1.54023,0.231824,2.035714,0.275336
1,0.0036289095267,0.514758532672,0.0528546135315,0.0528546135315,-0.168412078635,0.026592,16.547529,0.031579,3.331509,0.366013,8.273764,0.264957
0,0.00103855365099,0.508838339042,0.0331065509294,0.152092957001,-0.115425694168,0.068544,35.491961,0.019041,3.471835,0.281989,17.745981,0.200272
0,0.000852496866965,0.517845330869,0.0656634338061,0.333136599121,-0.0987536514269,0.033429,99.200364,0.045214,2.838495,0.275584,49.600182,0.266732
1,0.000905752373201,0.531820041715,0.113268426637,0.474247231929,0.0245817309592,0.018625,171.135576,0.087314,2.558787,0.240725,85.567788,0.330612
0,0.00389728944571,0.522598268782,0.080239690813,0.320502539428,-0.184442458285,0.004732,23.016807,0.048559,3.008339,0.226969,11.508403,0.276307
1,0.00229034255403,0.519730409739,0.0701209230621,0.0701209230621,-0.186626215963,0.004713,42.313725,0.051982,3.226352,0.278772,21.156863,0.354787
0,0.00995124557537,0.527827563482,0.0944366526414,0.326612903226,-0.239730241111,0.018378,10.55914,0.057387,3.244161,0.306232,5.27957,0.292812
1,0.00515031619436,0.512188718114,0.0420411878484,0.18125,-0.227211389623,0.008057,9.074468,0.024263,3.72851,0.345589,4.537234,0.288007
1,0.00297165518365,0.503408574038,0.0104388238448,0.227513227513,-0.52287570959,0.044927,3.504478,0.005246,1.433514,0.330789,1.752239,0.238549
0,0.00518221273078,0.505172107266,0.0153795811518,0.115171650055,-0.539424009042,0.00649,3.666667,0.009599,2.295536,0.371171,1.833333,0.18401
1,0.000982308962269,0.50527260038,0.0196556556557,0.0879239952787,-0.110333173934,0.058776,23.76,0.011892,3.441919,0.356647,11.88,0.230626
0,0.00878765247697,0.527625164796,0.0948717948718,0.337381916329,-0.213220412471,0.010903,12.628571,0.060714,3.279638,0.320622,6.314286,0.303006
1,0.00117960697881,0.506281964407,0.0232854215414,0.10489431125,-0.125212142251,0.039292,23.474699,0.014158,3.372306,0.360421,11.737349,0.248381
1,0.2,0.657142857143,0.4,0,-1.0,0,1.6,0.2,1,0,0.8,0
1,0.011768610716,0.538643765935,0.129122807018,0.129122807018,-0.264710707307,0.005719,11.657895,0.077719,2.445342,0.327191,5.828947,0.336174
1,0.0022875638964,0.504133463152,0.0140599606535,0.101782178218,-0.234223000802,0.022911,8.849885,0.010243,3.921278,0.40959,4.424942,0.263814
0,0.0137614068694,0.527870458825,0.0917471466198,0.361904761905,-0.294080198549,0.011206,7.117647,0.053117,2.980985,0.233488,3.558824,0.312617
1,0.00364858054319,0.512489193434,0.0440718976841,0.0440718976841,-0.21077964994,0.006884,14.068182,0.026746,4.359512,0.332769,7.034091,0.29727
0,0.00415135955269,0.509446881408,0.0327332242226,0.17907444668,-0.208455723442,0.015016,10.102128,0.021586,5.99191,0.417329,5.051064,0.293639
0,0.00227570596376,0.505428686744,0.0191707296211,0.0191707296211,-0.160741124896,0.024255,8.322581,0.019265,4.153082,0.315889,4.16129,0.256629
0,0.00819921188815,0.510335968881,0.0324929971989,0.195698924731,-0.391591595559,0.020926,4.15,0.017437,1.765487,0.306462,2.075,0.261741
1,0.00157326368924,0.510585206919,0.0387358858715,0.0387358858715,-0.186923355814,0.022065,28.137031,0.022988,3.283446,0.278998,14.068515,0.2692
0,0.00760700974605,0.527604644918,0.0947658402204,0.0947658402204,-0.236806054851,0,1.666667,0.166667,1,0,0.833333,0
0,0.0228267667292,0.534899248427,0.109756097561,0.109756097561,-0.367573786944,0.0273,22.227027,0.030118,3.219208,0.496602,11.113514,0.295039
0,0.00294299566291,0.533895989996,0.120044296788,0.120044296788,-0.131425658628,0.001075,45.60396,0.22802,2.015595,0.148789,22.80198,0.56286
0,0.00499564514122,0.517214369061,0.0608187134503,0.22026232474,-0.180243091746,0.039059,13.694737,0.036229,3.635934,0.337409,6.847368,0.290475
1,0.00696134090295,0.517634386953,0.0602189781022,0.36036036036,-0.260138955203,0.006436,9.89781,0.036389,3.605737,0.31001,4.948905,0.289236
0,0.00894781546955,0.560255038409,0.19469660774,0.616832779623,-0.293988885959,0.00064,26.608696,0.146202,1.953751,0.146945,13.304348,0.397901
0,0.0116385372714,0.524670284702,0.0805555555556,0.569169960474,-0.383792566501,0.001988,7.777778,0.048611,2.190789,0.290138,3.888889,0.261835
0,0.00558303048026,0.513172955552,0.0453017878747,0.0453017878747,-0.233349979749,0.02487,3.72043,0.010055,4.878191,0.387116,1.860215,0.224529
0,0.00234807830339,0.527467690993,0.0983379314986,0.367711905928,-0.0912940563791,0.00822,60.005181,0.077929,2.472152,0.260003,30.002591,0.338069
1,0.00129598982589,0.508984140539,0.033191589889,0.195223742175,-0.168064617745,0.044105,28.850267,0.019311,3.994685,0.23873,14.425134,0.231722
0,0.000674908332898,0.515867829599,0.0591777839398,0.234768092601,-0.12459964569,0.159869,104.319484,0.03739,2.833961,0.364169,52.159742,0.284296
0,0.0108155523945,0.562910816528,0.199649122807,0.860887096774,-0.240708304521,0.001042,23.815789,0.158772,1.913382,0.223515,11.907895,0.487764
1,0.0153622421999,0.52437848296,0.0782654680063,0.0782654680063,-0.340679950151,0.007275,5.548387,0.045479,2.722704,0.377077,2.774194,0.325376
1,0.00106358882948,0.564845790315,0.210817088525,0.652194418243,-0.320491083414,0.01284,217.513441,0.146375,2.249685,0.12254,108.75672,0.459639
0,0.0119855269109,0.564550943282,0.208955223881,0.578629032258,-0.257074350261,0.002256,20.088235,0.149912,2.319367,0.207025,10.044118,0.380991
0,0.00629657027619,0.532675658646,0.112183591057,0.432880844646,-0.240747043614,0.005778,18.363636,0.064661,2.830088,0.187006,9.181818,0.282616
0,0.00360304459481,0.521173886623,0.0740175391338,0.69014084507,-0.157409211587,0.002637,32.046332,0.062105,3.820751,0.405262,16.023166,0.393098
0,0.0482026143791,0.577390173966,0.228758169935,0.666666666667,-0.492597087379,0.000601,4.888889,0.143791,1.833333,0.157959,2.444444,0.396322
1,0.00182637124213,0.503470420131,0.0119331580056,0.0667402095974,-0.20801971519,0.042723,8.618785,0.007951,4.261494,0.35275,4.309392,0.229473
1,0.00108254070302,0.517294837937,0.0636022918881,0.0636022918881,-0.134800609582,0.037977,69.755479,0.040275,2.598089,0.2862,34.877739,0.279909
1,0.00754689582123,0.548824747442,0.162294563843,0.162294563843,-0.255553400479,0.001225,26.389381,0.11781,2.089433,0.210517,13.19469,0.394225
0,0.00501453733498,0.527907534593,0.0973832797037,0.363569048501,-0.22152221175,0.007305,21.934066,0.060591,2.715237,0.244174,10.967033,0.290567
1,0.00145246380059,0.508355255943,0.031206645006,0.031206645006,-0.0867920641546,0.041087,30.565022,0.022878,2.981427,0.281832,15.282511,0.176966
1,0.00551353701538,0.507523045075,0.0241039482769,0.19512195122,-0.362615348849,0.012919,5.486034,0.01541,4.346596,0.44693,2.743017,0.247787
1,0.00254012766364,0.506370329432,0.0220508494999,0.400599400599,-0.277912034241,0.005993,10.589147,0.013717,2.809747,0.325881,5.294574,0.171734
0,0.00253838035333,0.507725891185,0.0278003246753,0.0278003246753,-0.134237897651,0.014892,16.746114,0.021748,3.352885,0.31612,8.373057,0.204913
1,0.00480071480889,0.523531936913,0.0830634715026,0.322522522523,-0.176351786705,0.009264,23.440415,0.061043,4.23665,0.405279,11.720207,0.352397
